Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,When was the date of your most recent flight?,Where was your originating airport?,Where was your destination airport?,"Overall, were you satisfied with the pre flight experience at your originating airport?","Overall, were you satisfied with the pre flight experience at your destination airport?",Did your flight leave on time?,Did you find the seats comfortable?,Are you currently one of our rewards members?,Please enter your rewards number,Were the seats comfortable?,What type of travel were you doing?,What gender do you identify as?,What is your age?
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3KlaS4RWetZE2ah,,,,,33.790802,-118.3247986,test,,11/4/20,Los Angeles,Los Angeles,Satisfied,Unsatisfied,Might or might not,Probably not,No,34311,Moderately uncomfortable,Business,Prefer not to say,20
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_9BN2Qs4dBRU59CB,,,,,33.790802,-118.3247986,test,,12/29/20,New York,Denver,Satisfied,Satisfied,Definitely yes,Definitely yes,No,97580,Extremely comfortable,Business,Male,23
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,1,TRUE,12/21/20 15:47,R_agj31ilnnLQTU8Z,,,,,33.790802,-118.3247986,test,,1/5/20,Saint Louis,Chicago,Satisfied,Unsatisfied,Probably yes,Might or might not,Yes,91545,Slightly comfortable,Personal,Non-binary / third gender,38
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_cuU8QZUfOmtpVIx,,,,,33.790802,-118.3247986,test,,2/3/20,Los Angeles,Dallas,Unsatisfied,Satisfied,Definitely yes,Probably not,Yes,54771,Slightly uncomfortable,Business,Non-binary / third gender,55+
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_d5p3tdr9sOdxrTL,,,,,33.790802,-118.3247986,test,,3/9/20,Denver,Dallas,Unsatisfied,Unsatisfied,Probably not,Might or might not,No,97355,Moderately comfortable,Business,Female,46
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_eaiX1y8HJGahSzb,,,,,33.790802,-118.3247986,test,,7/8/20,Dallas,Los Angeles,Unsatisfied,Unsatisfied,Probably not,Might or might not,No,88779,Moderately uncomfortable,Personal,Non-binary / third gender,54
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_6wXADed3mdPKIcZ,,,,,33.790802,-118.3247986,test,,1/13/20,Denver,Denver,Satisfied,Satisfied,Might or might not,Definitely yes,No,37654,Slightly comfortable,Personal,Prefer not to say,19
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_7W0RXn0ViUyezYN,,,,,33.790802,-118.3247986,test,,9/29/20,Seattle,Dallas,Unsatisfied,Unsatisfied,Probably not,Definitely not,Yes,77104,Slightly comfortable,Business,Non-binary / third gender,20
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3pG7ItbMpYniSmF,,,,,33.790802,-118.3247986,test,,10/1/20,Saint Louis,Orlando,Unsatisfied,Satisfied,Might or might not,Might or might not,No,28513,Moderately comfortable,Business,Non-binary / third gender,48
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_1QXC7DxZROLuGjP,,,,,33.790802,-118.3247986,test,,6/30/20,Orlando,Orlando,Unsatisfied,Unsatisfied,Definitely not,Definitely not,No,81979,Slightly comfortable,Business,Non-binary / third gender,50
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_dfXIOrDByz8euMJ,,,,,33.790802,-118.3247986,test,,7/2/20,Chicago,Chicago,Unsatisfied,Unsatisfied,Might or might not,Definitely not,Yes,28232,Slightly uncomfortable,Personal,Female,23
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_9oi3dcbhTQeqEHr,,,,,33.790802,-118.3247986,test,,8/29/20,Los Angeles,Saint Louis,Unsatisfied,Unsatisfied,Probably yes,Probably not,Yes,63604,Slightly uncomfortable,Business,Female,54
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3sZxilSVkRFzuxD,,,,,33.790802,-118.3247986,test,,7/12/20,Saint Louis,New York,Unsatisfied,Unsatisfied,Probably not,Probably not,Yes,84561,Slightly comfortable,Business,Prefer not to say,28
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_aV0bsUEb1h6JqoB,,,,,33.790802,-118.3247986,test,,4/30/20,Denver,Dallas,Satisfied,Unsatisfied,Probably not,Definitely yes,No,29821,Slightly uncomfortable,Personal,Non-binary / third gender,23
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_6Ya22GtYFvTQWR7,,,,,33.790802,-118.3247986,test,,4/23/20,Chicago,New York,Unsatisfied,Unsatisfied,Probably not,Definitely yes,Yes,34570,Extremely uncomfortable,Personal,Prefer not to say,28
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_4Z5EtEPmWDDgQrb,,,,,33.790802,-118.3247986,test,,8/21/20,New York,Chicago,Unsatisfied,Satisfied,Might or might not,Definitely yes,No,75299,Slightly comfortable,Business,Male,41
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_5j0HL5eexenl6U5,,,,,33.790802,-118.3247986,test,,7/7/20,Saint Louis,New York,Satisfied,Unsatisfied,Might or might not,Definitely not,No,67722,Slightly uncomfortable,Personal,Male,55+
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_0cEWLJ0Y7YOly2V,,,,,33.790802,-118.3247986,test,,8/8/20,Los Angeles,Saint Louis,Unsatisfied,Satisfied,Definitely yes,Definitely yes,Yes,32863,Slightly comfortable,Personal,Non-binary / third gender,52
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_2cpIf6D7Q8uOkQZ,,,,,33.790802,-118.3247986,test,,1/6/20,Chicago,Denver,Satisfied,Unsatisfied,Probably not,Definitely not,Yes,31654,Slightly comfortable,Personal,Prefer not to say,19
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_aVQz3kqYHK32T89,,,,,33.790802,-118.3247986,test,,2/5/20,New York,Saint Louis,Satisfied,Satisfied,Probably yes,Definitely yes,Yes,98018,Moderately uncomfortable,Business,Male,46
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_54QP0TAcS5GEYw5,,,,,33.790802,-118.3247986,test,,3/8/20,Los Angeles,Dallas,Satisfied,Satisfied,Definitely not,Might or might not,Yes,56573,Neither comfortable nor uncomfortable,Personal,Prefer not to say,38
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_af0tncHSuRR2uGN,,,,,33.790802,-118.3247986,test,,5/13/20,Saint Louis,Los Angeles,Satisfied,Satisfied,Might or might not,Definitely yes,No,64171,Slightly uncomfortable,Personal,Male,23
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_aWa3lVZpEMvzgXj,,,,,33.790802,-118.3247986,test,,6/17/20,Saint Louis,Seattle,Unsatisfied,Unsatisfied,Definitely not,Might or might not,No,43285,Slightly uncomfortable,Personal,Male,51
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_eJXLbdlr9WW1kvb,,,,,33.790802,-118.3247986,test,,11/11/20,Orlando,Denver,Unsatisfied,Satisfied,Probably yes,Might or might not,Yes,30319,Extremely comfortable,Personal,Female,33
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_0qWtZZFO1iNCrnn,,,,,33.790802,-118.3247986,test,,4/19/20,Denver,Denver,Satisfied,Satisfied,Might or might not,Definitely not,Yes,30626,Slightly uncomfortable,Business,Prefer not to say,21
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_6WjrfRjvTFrv9wV,,,,,33.790802,-118.3247986,test,,2/4/20,Los Angeles,Saint Louis,Unsatisfied,Unsatisfied,Might or might not,Probably not,No,74075,Moderately uncomfortable,Business,Male,55+
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_cCItpd8rZrLLyn3,,,,,33.790802,-118.3247986,test,,8/5/20,Seattle,Los Angeles,Unsatisfied,Satisfied,Definitely yes,Definitely yes,No,33192,Slightly uncomfortable,Personal,Non-binary / third gender,52
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_0dOvesuhWKsuivr,,,,,33.790802,-118.3247986,test,,7/11/20,Denver,Orlando,Unsatisfied,Satisfied,Definitely not,Probably not,No,65759,Slightly uncomfortable,Personal,Prefer not to say,49
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_aV0n5UWfri7OZcV,,,,,33.790802,-118.3247986,test,,10/15/20,Los Angeles,Seattle,Satisfied,Satisfied,Probably not,Definitely yes,Yes,37121,Neither comfortable nor uncomfortable,Personal,Non-binary / third gender,41
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3R8hsVdF4bT9TjT,,,,,33.790802,-118.3247986,test,,11/14/20,New York,Dallas,Satisfied,Unsatisfied,Definitely not,Probably yes,No,42438,Neither comfortable nor uncomfortable,Personal,Female,47
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_20k7tU7hIGRNPO5,,,,,33.790802,-118.3247986,test,,6/17/20,Chicago,Denver,Unsatisfied,Satisfied,Might or might not,Probably not,No,17887,Moderately uncomfortable,Business,Non-binary / third gender,21
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_9ELueFWpMIZLauN,,,,,33.790802,-118.3247986,test,,4/18/20,Seattle,Los Angeles,Satisfied,Unsatisfied,Probably not,Probably not,Yes,33005,Extremely uncomfortable,Personal,Prefer not to say,45
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_4Vl2rFSHPKDJKbb,,,,,33.790802,-118.3247986,test,,6/10/20,Denver,Saint Louis,Satisfied,Unsatisfied,Probably not,Might or might not,Yes,22581,Moderately uncomfortable,Business,Prefer not to say,34
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_0HhKJAZ6LMrtGQJ,,,,,33.790802,-118.3247986,test,,7/28/20,Seattle,Denver,Satisfied,Satisfied,Might or might not,Definitely yes,No,54278,Moderately uncomfortable,Personal,Female,53
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_50v8xsOy8p3PHEx,,,,,33.790802,-118.3247986,test,,9/22/20,Dallas,Orlando,Satisfied,Unsatisfied,Probably not,Definitely yes,Yes,40002,Extremely uncomfortable,Business,Male,23
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_24B5H2uMKtPjiKh,,,,,33.790802,-118.3247986,test,,10/20/20,Los Angeles,Chicago,Satisfied,Unsatisfied,Probably not,Definitely yes,Yes,88426,Extremely comfortable,Personal,Non-binary / third gender,25
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_b7RYRZNKdFvxJC5,,,,,33.790802,-118.3247986,test,,5/8/20,Orlando,Chicago,Unsatisfied,Unsatisfied,Probably not,Probably yes,Yes,95477,Moderately comfortable,Business,Female,23
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_cvTrZgmcTRwlPE1,,,,,33.790802,-118.3247986,test,,8/5/20,Dallas,Seattle,Satisfied,Unsatisfied,Probably not,Definitely not,No,65526,Neither comfortable nor uncomfortable,Business,Prefer not to say,52
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_blqre0nLaZiMqHz,,,,,33.790802,-118.3247986,test,,9/30/20,New York,Orlando,Satisfied,Unsatisfied,Might or might not,Might or might not,Yes,40527,Moderately comfortable,Business,Male,46
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_e2OX4gZVf4s6j9H,,,,,33.790802,-118.3247986,test,,6/7/20,Seattle,Dallas,Satisfied,Unsatisfied,Definitely yes,Definitely not,No,23740,Moderately uncomfortable,Personal,Prefer not to say,38
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_6RSXAMu7u1vGZqR,,,,,33.790802,-118.3247986,test,,8/13/20,Denver,Orlando,Satisfied,Satisfied,Might or might not,Probably not,No,67185,Neither comfortable nor uncomfortable,Personal,Female,28
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_ctPaegheJEyaI97,,,,,33.790802,-118.3247986,test,,11/14/20,Denver,New York,Unsatisfied,Unsatisfied,Definitely yes,Probably yes,Yes,56777,Slightly uncomfortable,Personal,Non-binary / third gender,22
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_5z2KBMix27WxHaB,,,,,33.790802,-118.3247986,test,,6/17/20,Chicago,Dallas,Satisfied,Satisfied,Definitely not,Probably yes,No,16864,Slightly uncomfortable,Personal,Non-binary / third gender,25
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_ctKZuAtF1jnak4J,,,,,33.790802,-118.3247986,test,,4/18/20,Chicago,Saint Louis,Unsatisfied,Unsatisfied,Definitely yes,Might or might not,Yes,60219,Moderately comfortable,Personal,Female,45
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_1XIbYg1u2XgnIod,,,,,33.790802,-118.3247986,test,,6/10/20,Chicago,Orlando,Satisfied,Unsatisfied,Definitely yes,Might or might not,Yes,73198,Neither comfortable nor uncomfortable,Business,Prefer not to say,55+
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3aCu2b1rF5HQcaF,,,,,33.790802,-118.3247986,test,,7/28/20,Dallas,Los Angeles,Unsatisfied,Unsatisfied,Definitely not,Definitely yes,Yes,98430,Slightly comfortable,Personal,Prefer not to say,20
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_bkBblATI6PKhTeZ,,,,,33.790802,-118.3247986,test,,9/22/20,Dallas,Orlando,Satisfied,Satisfied,Probably yes,Might or might not,No,36478,Slightly uncomfortable,Business,Female,41
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_38mfpbtkcRnHqp7,,,,,33.790802,-118.3247986,test,,10/20/20,Chicago,New York,Unsatisfied,Unsatisfied,Probably not,Might or might not,No,58190,Moderately uncomfortable,Business,Female,51
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_4Uej5nh5NmfpFpr,,,,,33.790802,-118.3247986,test,,5/8/20,Seattle,Seattle,Satisfied,Satisfied,Definitely not,Might or might not,No,56807,Moderately comfortable,Personal,Female,55+
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_0d14yIu0PnSUTvn,,,,,33.790802,-118.3247986,test,,8/5/20,Dallas,Orlando,Satisfied,Unsatisfied,Probably not,Probably not,Yes,41670,Moderately comfortable,Business,Male,39
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_esx3QayxRbsQ3yJ,,,,,33.790802,-118.3247986,test,,9/30/20,Dallas,Los Angeles,Satisfied,Unsatisfied,Probably not,Might or might not,No,32695,Neither comfortable nor uncomfortable,Business,Non-binary / third gender,38
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_24xnLVymcIrKEU5,,,,,33.790802,-118.3247986,test,,6/7/20,Saint Louis,Chicago,Unsatisfied,Unsatisfied,Might or might not,Probably not,No,65958,Slightly comfortable,Personal,Non-binary / third gender,46
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_4I8D6EtCQtA3YuV,,,,,33.790802,-118.3247986,test,,8/13/20,Seattle,Saint Louis,Satisfied,Unsatisfied,Probably yes,Definitely not,Yes,72650,Moderately uncomfortable,Personal,Male,29
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_eQEaC9Vq7Ma5UAB,,,,,33.790802,-118.3247986,test,,9/19/20,Chicago,New York,Unsatisfied,Unsatisfied,Definitely yes,Probably not,No,84652,Slightly comfortable,Personal,Non-binary / third gender,20
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_6G3nrLDQUsgIYAJ,,,,,33.790802,-118.3247986,test,,12/20/20,Orlando,Saint Louis,Satisfied,Unsatisfied,Probably not,Might or might not,Yes,86532,Moderately uncomfortable,Business,Male,27
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3elnXPyyZrNj8Pz,,,,,33.790802,-118.3247986,test,,8/4/20,Seattle,Denver,Unsatisfied,Unsatisfied,Might or might not,Might or might not,No,82375,Moderately uncomfortable,Personal,Female,19
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_7QAXKsPxh1hzT6d,,,,,33.790802,-118.3247986,test,,8/17/20,Orlando,Orlando,Unsatisfied,Satisfied,Definitely yes,Definitely not,Yes,89175,Moderately comfortable,Personal,Prefer not to say,34
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_39iKUTtzQk2OZXD,,,,,33.790802,-118.3247986,test,,5/15/20,Orlando,Chicago,Unsatisfied,Unsatisfied,Might or might not,Definitely not,No,10897,Moderately uncomfortable,Personal,Non-binary / third gender,35
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_4UFvwbJbsZ3Ds6V,,,,,33.790802,-118.3247986,test,,10/8/20,Orlando,New York,Satisfied,Satisfied,Might or might not,Probably not,Yes,33104,Slightly comfortable,Business,Non-binary / third gender,22
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_8AnGy3BFKAmALuR,,,,,33.790802,-118.3247986,test,,10/3/20,Seattle,Denver,Satisfied,Unsatisfied,Probably yes,Definitely not,No,63151,Moderately comfortable,Business,Prefer not to say,52
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_bQkh2zT7Izpp3VP,,,,,33.790802,-118.3247986,test,,11/4/20,Denver,Chicago,Unsatisfied,Satisfied,Definitely not,Definitely not,No,96004,Slightly uncomfortable,Business,Male,42
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_8dgFFLfnBFHqfOt,,,,,33.790802,-118.3247986,test,,12/29/20,Los Angeles,Chicago,Satisfied,Unsatisfied,Definitely not,Might or might not,No,70976,Extremely comfortable,Business,Male,46
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_agVVSg2Lo2Tfazr,,,,,33.790802,-118.3247986,test,,1/5/20,Chicago,Seattle,Satisfied,Satisfied,Definitely not,Might or might not,Yes,80126,Slightly uncomfortable,Business,Non-binary / third gender,41
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_af9prRpBCDsxjQV,,,,,33.790802,-118.3247986,test,,2/3/20,Saint Louis,Los Angeles,Satisfied,Unsatisfied,Might or might not,Probably yes,No,71767,Extremely comfortable,Personal,Prefer not to say,29
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3ZPp5UYidQrRvI9,,,,,33.790802,-118.3247986,test,,3/9/20,Denver,Seattle,Unsatisfied,Satisfied,Definitely not,Definitely yes,No,43130,Moderately uncomfortable,Personal,Prefer not to say,39
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_9GCTBqtG1GhA3Jj,,,,,33.790802,-118.3247986,test,,7/8/20,New York,Orlando,Unsatisfied,Unsatisfied,Probably yes,Definitely yes,No,33407,Neither comfortable nor uncomfortable,Business,Male,30
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_d7snZMp4L2q1in3,,,,,33.790802,-118.3247986,test,,1/13/20,Orlando,New York,Unsatisfied,Satisfied,Definitely yes,Might or might not,No,52501,Slightly comfortable,Business,Male,54
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_7OFssmi5t5jCvm5,,,,,33.790802,-118.3247986,test,,9/29/20,New York,Chicago,Unsatisfied,Satisfied,Definitely yes,Might or might not,No,36608,Slightly uncomfortable,Personal,Prefer not to say,49
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_8G6NvF3eqcHJzWl,,,,,33.790802,-118.3247986,test,,10/1/20,Los Angeles,Dallas,Satisfied,Satisfied,Definitely not,Definitely yes,No,77919,Extremely uncomfortable,Personal,Female,39
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_6h7iGnxmBkIhv6d,,,,,33.790802,-118.3247986,test,,6/30/20,Los Angeles,Denver,Unsatisfied,Satisfied,Definitely not,Probably not,Yes,89205,Neither comfortable nor uncomfortable,Business,Non-binary / third gender,41
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_bykZlcx1wFHatw1,,,,,33.790802,-118.3247986,test,,7/2/20,Seattle,New York,Unsatisfied,Unsatisfied,Definitely yes,Probably yes,Yes,86207,Extremely comfortable,Business,Prefer not to say,32
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_40cN7CYXMkyltJz,,,,,33.790802,-118.3247986,test,,8/29/20,New York,Denver,Satisfied,Satisfied,Probably yes,Definitely not,No,85964,Extremely uncomfortable,Business,Prefer not to say,42
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_8vIGcv1W6XkwEF7,,,,,33.790802,-118.3247986,test,,7/12/20,New York,Dallas,Satisfied,Satisfied,Probably yes,Probably not,No,73075,Slightly uncomfortable,Business,Prefer not to say,31
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_5vbYvjwpyPlqM0l,,,,,33.790802,-118.3247986,test,,4/30/20,Los Angeles,Seattle,Unsatisfied,Satisfied,Might or might not,Probably yes,No,78645,Extremely comfortable,Business,Prefer not to say,44
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_51JSW6SnjwyTnAV,,,,,33.790802,-118.3247986,test,,4/23/20,Orlando,Seattle,Unsatisfied,Unsatisfied,Probably yes,Probably not,Yes,16696,Neither comfortable nor uncomfortable,Personal,Non-binary / third gender,55+
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_9WWhm3gLAHZD6cZ,,,,,33.790802,-118.3247986,test,,8/21/20,Los Angeles,Seattle,Unsatisfied,Satisfied,Might or might not,Probably not,No,37469,Extremely uncomfortable,Business,Non-binary / third gender,34
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_572GkDAS0eO2t4V,,,,,33.790802,-118.3247986,test,,1/1/00,Chicago,Denver,Unsatisfied,Unsatisfied,Might or might not,Probably not,Yes,99987,Neither comfortable nor uncomfortable,Personal,Male,35
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_cA4ushDE9vUWTFr,,,,,33.790802,-118.3247986,test,,3/8/20,New York,Los Angeles,Satisfied,Unsatisfied,Might or might not,Definitely not,Yes,30719,Moderately uncomfortable,Business,Non-binary / third gender,38
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_bp9GhFO3l86ocPb,,,,,33.790802,-118.3247986,test,,5/13/20,Orlando,Seattle,Unsatisfied,Satisfied,Might or might not,Definitely yes,No,25944,Extremely comfortable,Business,Male,22
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_0lIU3O3UCWt97xj,,,,,33.790802,-118.3247986,test,,6/17/20,New York,Chicago,Satisfied,Satisfied,Definitely not,Definitely yes,Yes,65802,Slightly comfortable,Business,Male,40
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_br4fZp2P5fRJy6N,,,,,33.790802,-118.3247986,test,,11/11/20,Orlando,Saint Louis,Satisfied,Unsatisfied,Might or might not,Probably yes,No,74767,Moderately uncomfortable,Personal,Prefer not to say,25
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_eXPfX0SBz3H4Iwl,,,,,33.790802,-118.3247986,test,,4/19/20,Dallas,Chicago,Satisfied,Satisfied,Probably yes,Definitely yes,Yes,90870,Slightly uncomfortable,Personal,Non-binary / third gender,29
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_b29EIhZeUgVHlyJ,,,,,33.790802,-118.3247986,test,,2/4/20,Los Angeles,Orlando,Unsatisfied,Satisfied,Probably not,Definitely yes,Yes,11538,Extremely uncomfortable,Personal,Female,40
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_6SAJHrMhvDTMjdP,,,,,33.790802,-118.3247986,test,,8/5/20,Chicago,Los Angeles,Satisfied,Satisfied,Probably yes,Definitely not,Yes,93267,Moderately comfortable,Business,Female,50
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_71J4mn7bMsw13AV,,,,,33.790802,-118.3247986,test,,7/11/20,Los Angeles,Los Angeles,Satisfied,Unsatisfied,Probably yes,Probably yes,Yes,89218,Slightly comfortable,Business,Male,50
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_02hcK9jblHQkEyp,,,,,33.790802,-118.3247986,test,,10/15/20,Denver,Chicago,Unsatisfied,Unsatisfied,Probably not,Probably not,Yes,15460,Extremely comfortable,Business,Prefer not to say,22
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3UEdi5D9pABGGt7,,,,,33.790802,-118.3247986,test,,11/14/20,New York,Orlando,Satisfied,Unsatisfied,Probably not,Might or might not,No,25233,Slightly uncomfortable,Personal,Non-binary / third gender,42
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_3C1WscmswT6BqSx,,,,,33.790802,-118.3247986,test,,6/17/20,New York,Seattle,Satisfied,Satisfied,Might or might not,Definitely yes,No,44687,Slightly uncomfortable,Personal,Non-binary / third gender,34
12/21/20 15:47,12/21/20 15:47,Survey Test,,100,0,TRUE,12/21/20 15:47,R_bC8JTYPEMeCIhTv,,,,,33.790802,-118.3247986,test,,4/18/20,Los Angeles,Seattle,Satisfied,Unsatisfied,Definitely yes,Probably yes,Yes,64857,Moderately uncomfortable,Personal,Prefer not to say,33
